,사업장명,지번주소,도로명주소,위도,경도,인허가일자,인허가취소일자,영업상태코드,폐업일자,휴업시작일자,휴업종료일자,재개업일자,데이터갱신일자,업태구분명,한실수,양실수,욕실수
122,엠앤럭키호텔,서울특별시 종로구 돈의동 155 엠앤럭키 호텔(M&LUCKY HOTEL),"서울특별시 종로구 수표로22길 38, 엠앤럭키 호텔(M&LUCKY HOTEL) 지하1~지상10층 (돈의동)",37.571343824201,126.990899607545,20200428,,1,,,,,2021-12-04 23:08:00.0,일반호텔,,,
123,S모텔,서울특별시 양천구 신월동 83-4,"서울특별시 양천구 가로공원로 157, 1~3층 (신월동)",,,19890722,,3,20220331,,,,2021-12-04 00:02:00.0,여관업,,,
124,동일여인숙,서울특별시 중구 황학동 753-28,서울특별시 중구 퇴계로83길 9-14 (황학동),37.5662141820934,127.01841244643,2003-02-26,,3,2023-04-06,,,,2022-12-04 00:08:00.0,여인숙업,,,
125,HOTEL RAUM,서울특별시 도봉구 쌍문동 716-37,서울특별시 도봉구 도봉로 613 (쌍문동),37.6594820163204,127.040730061945,1983-08-03,,1,,,,,2022-12-04 00:08:00.0,여관업,,,
126,금성여관,서울특별시 영등포구 신길동 162-7,서울특별시 영등포구 도신로 223-2 (신길동),37.5121401457352,126.915856299737,2003-02-26,,3,2023-04-10,,,,2022-12-03 23:02:00.0,여관업,,,
127,민하우스,서울특별시 관악구 신림동 504-6,서울특별시 관악구 조원로 132 (신림동),37.4852547882808,126.916921480265,1982-07-02,,1,,,,,2022-12-03 23:02:00.0,여관업,,,
128,제일모텔,서울특별시 강북구 수유동 7-10 은정장여관,"서울특별시 강북구 수유로 70, 은정장여관 (수유동)",37.6359767610006,127.021357086626,2020-04-16,,1,,,,,2022-12-03 22:06:00.0,여관업,,,
129,청아여관,서울특별시 강서구 화곡동 937-26,서울특별시 강서구 월정로20길 22 (화곡동),37.5295619385731,126.83981905705,1991-07-05,,1,,,,,2022-12-03 22:03:00.0,여관업,,,
130,수호텔,서울특별시 강북구 수유동 47-63,서울특별시 강북구 덕릉로19길 4 (수유동),37.634763003453,127.020568669357,1985-09-02,,1,,,,,2022-12-03 22:03:00.0,일반호텔,,,
131,하모니호텔,서울특별시 강동구 길동 387-1,서울특별시 강동구 천중로40길 63 (길동),37.5382213978271,127.138106564881,2014-07-24,,1,,,,,2022-12-03 23:06:00.0,관광호텔,,,
132,어반스테이 부티크 익선,서울특별시 종로구 익선동 53,"서울특별시 종로구 돈화문로11나길 53, 1~9층 (익선동)",,,2023-04-24,,1,,,,,2022-12-05 00:03:00.0,숙박업(생활),,,
133,모투모텔,서울특별시 강남구 논현동 218-25,서울특별시 강남구 언주로 627 (논현동),37.5125186276695,127.035125393879,1995-12-11,,3,2023-04-19,,,,2022-12-03 22:01:00.0,여관업,,,
134,가온,서울특별시 영등포구 양평동1가 31-5 가온,"서울특별시 영등포구 선유로24길 3-3, 가온 (양평동1가)",37.523091799966,126.890720537727,20220530,,1,,,,,2021-12-05 23:00:00.0,관광호텔,,,
135,코업시티호텔,서울특별시 구로구 오류동 55-42 코업시티호텔 스테이코,"서울특별시 구로구 경인로20가길 19 (오류동, 코업시티호텔 스테이코)",37.4958258370612,126.844870419445,2013-11-04,,1,,,,,2022-12-01 23:07:00.0,숙박업(생활),,,
136,우성장여인숙,서울특별시 구로구 구로동 416-25,"서울특별시 구로구 구로동로 170, 2층 (구로동)",37.4937611566923,126.883393966211,1971-08-03,,1,,,,,2022-12-05 00:03:00.0,여인숙업,,,
137,자딘관광호텔,,서울특별시 영등포구 영신로34길 33 (영등포동4가),37.5191523842744,126.904705011374,2015-12-08,,1,,,,,2022-12-03 22:06:00.0,관광호텔,,,
138,성남,서울특별시 강동구 천호동 410-7,서울특별시 강동구 천호대로159길 45 (천호동),37.539533116524,127.128074798035,2003-02-25,,1,,,,,2022-12-03 22:03:00.0,여관업,,,
139,3에스(S)호텔(불광점),서울특별시 은평구 대조동 15-52,서울특별시 은평구 통일로65길 6 (대조동),37.6091753010871,126.9301989688,2003-01-22,,1,,,,,2022-12-03 22:03:00.0,일반호텔,,,
140,3에스(S)호텔,서울특별시 금천구 독산동 1008-10,서울특별시 금천구 시흥대로 353 (독산동),37.4652539565216,126.897170241021,2005-07-20,,1,,,,,2022-12-03 22:06:00.0,일반호텔,,,
141,은실,서울특별시 노원구 상계동 101-25,서울특별시 노원구 덕릉로115나길 9 (상계동),37.667172607068,127.077842574924,1969-07-28,,3,2023-04-28,,,,2022-12-03 21:00:00.0,여인숙업,,,
142,성수스테이,서울특별시 성동구 송정동 66-170,서울특별시 성동구 광나루로9길 6 (송정동),37.5487115948494,127.063893508997,2003-02-14,,1,,,,,2022-12-05 00:04:00.0,여관업,,,
143,송림,서울특별시 동대문구 용두동 20-68,서울특별시 동대문구 고산자로34길 34 (용두동),37.5778644622239,127.040299752761,1968-01-19,,1,,,,,2022-12-05 00:04:00.0,여관업,,,
144,와이키키,서울특별시 강서구 화곡동 899-30,서울특별시 강서구 곰달래로 118 (화곡동),37.5303687874793,126.846054030681,1999-06-11,,3,2023-04-24,,,,2022-12-03 22:06:00.0,여관업,,,
145,워커힐,서울특별시 광진구 광장동 22-1,서울특별시 광진구 워커힐로 177 (광장동),37.5586287308609,127.11170683593,1964-04-03,,1,,,,,2022-12-05 00:07:00.0,관광호텔,,,
146,유니온 모텔,서울특별시 중구 신당동 110-5,서울특별시 중구 다산로44길 3-5 (신당동),37.5652060463287,127.017295371127,19601228,,1,,,,,2021-12-03 22:04:00.0,여관업,,,
147,삼화,서울특별시 구로구 구로동 414-30,서울특별시 구로구 구로동로35길 13 (구로동),37.4936265380219,126.882839179109,19691001,,1,,,,,2021-12-02 21:00:00.0,여인숙업,,,
148,골든프라자,서울특별시 강서구 화곡동 921-4,서울특별시 강서구 월정로20길 47 (화곡동),37.5298941009293,126.841260021265,1999-07-14,,1,,,,,2022-12-03 22:07:00.0,여관업,,,
149,하나장,서울특별시 종로구 숭인동 1407,서울특별시 종로구 난계로29길 19-7 (숭인동),37.5740273120131,127.022258352149,1988-08-30,,1,,,,,2022-12-05 00:07:00.0,여관업,,,
150,쉐르빌,서울특별시 강북구 미아동 37-16,서울특별시 강북구 월계로3길 42-1 (미아동),37.611705722584,127.031338189283,1980-07-25,,3,2023-05-04,,,,2022-12-05 00:07:00.0,여관업,,,
151,업플로 호스텔,서울특별시 서초구 서초동 1670-15 영남빌딩 1층~5층,"서울특별시 서초구 서초대로56길 18, 영남빌딩 1층~5층 (서초동)",37.493728456958,127.017023200977,2018-02-13,,1,,,,,2022-12-04 23:00:00.0,관광호텔,,,
152,조은호텔 서울명동,서울특별시 중구 충무로1가 24-1 3층~17층,"서울특별시 중구 퇴계로 115 (충무로1가, 3층~17층)",37.56105243357,126.984514234793,2015-01-28,,3,2023-05-08,,,,2022-12-04 23:00:00.0,일반호텔,,,
153,프로방스 HoTel,서울특별시 영등포구 영등포동3가 24,서울특별시 영등포구 영등포로46길 7-6 (영등포동3가),37.5184663818301,126.908143522907,2003-02-26,,1,,,,,2022-12-04 23:00:00.0,여관업,,,
154,에이치 에비뉴호텔역삼,서울특별시 강남구 역삼동 678-14 에이치에비뉴호텔 역삼,"서울특별시 강남구 테헤란로29길 12, 1~10층 (역삼동, 에이치에비뉴호텔 역삼)",,,20141002,,1,,,,,2021-12-06 00:04:00.0,관광호텔,,,
155,스톡홀름,서울특별시 성북구 동선동3가 41-1,서울특별시 성북구 동소문로28길 46 (동선동3가),,,19630809,,3,20220518,,,,2021-12-04 23:09:00.0,여관업,,,
156,황평,서울특별시 중구 주교동 111-0번지 ,,37.5681807754198,126.998969947142,19601230,,3,19950926,,,,2018-08-31 23:59:59.0,여인숙업,0.0,0.0,0.0
157,플렉스(FLEX),서울특별시 서대문구 창천동 29-59,서울특별시 서대문구 연세로2길 15-4 (창천동),37.5562239852799,126.937888121572,19951115,,1,,,,,2021-12-04 22:05:00.0,여관업,,,
158,랑뷰티크호텔(RANG BEAUTIQUE HOTEL),"서울특별시 강서구 화곡동 24-63 ,592","서울특별시 강서구 화곡로42길 3-6 (화곡동,,592)",37.5469100113002,126.846089840138,19911022,,1,,,,,2021-12-03 22:07:00.0,여관업,,,
159,비욘드 스위트(BEYOND SUITE),서울특별시 서대문구 대현동 101-9,서울특별시 서대문구 이화여대1길 42-3 (대현동),37.5573486711432,126.943385628285,2022-08-03,,1,,,,,2022-12-02 00:09:00.0,휴양콘도미니엄업,,,
160,메이호텔,서울특별시 성북구 삼선동4가 9-6,서울특별시 성북구 동소문로8길 23 (삼선동4가),37.588917518209,127.01033044614,19640618,,1,,,,,2021-12-03 22:07:00.0,여관업,,,
161,호텔포레스타,서울특별시 송파구 잠실동 180-7,서울특별시 송파구 백제고분로7길 23-6 (잠실동),37.5109647355251,127.08164771193,20171219,,1,,,,,2021-12-04 22:02:00.0,관광호텔,,,
162,신라스테이 서대문,서울특별시 서대문구 미근동 163,서울특별시 서대문구 충정로 76 (미근동),37.5653581996986,126.964770918721,20150428,,1,,,,,2021-12-03 22:08:00.0,관광호텔,,,
163,대금장,서울특별시 도봉구 도봉동 600-2,서울특별시 도봉구 도봉로165길 7 (도봉동),37.6773446617046,127.044497537675,19760220,,3,20220524,,,,2021-12-04 22:06:00.0,여관업,,,
164,삼보장,서울특별시 은평구 대조동 15-55번지 ,,,,19841120,,3,20060217,,,,2018-08-31 23:59:59.0,여관업,5.0,4.0,5.0
165,서광여관,서울특별시 영등포구 대림동 987-5,서울특별시 영등포구 시흥대로181길 7 (대림동),37.4901786369936,126.906235775305,20030226,,1,,,,,2021-12-03 21:00:00.0,여인숙업,,,
166,메리엘,서울특별시 강북구 수유동 47-23,서울특별시 강북구 덕릉로 69 (수유동),37.634762960031,127.021320825169,1990-10-30,,1,,,,,2022-12-04 23:01:00.0,여관업,,,
167,넘버25호텔 동대문점,서울특별시 중구 광희동1가 182-30,"서울특별시 중구 을지로44길 17-7, 1~5층 (광희동1가)",37.5652625240652,127.006878220898,20210504,,1,,,,,2021-12-09 00:07:00.0,숙박업 기타,,,
168,티파니,서울특별시 은평구 대조동 15-84,서울특별시 은평구 통일로65길 24 (대조동),37.6090265278164,126.928361440772,20010111,,1,,,,,2021-12-05 23:07:00.0,여관업,,,
169,바오게스트하우스,서울특별시 중구 오장동 139-6,"서울특별시 중구 동호로 339, 2,3층 (오장동)",,,20220907,,1,,,,,2021-11-02 00:07:00.0,숙박업 기타,,,
170,유에이치스위트 서울스퀘어,서울특별시 중구 태평로2가 68-6,"서울특별시 중구 남대문로1길 43, 2~5층 (태평로2가)",,,2022-11-17,,1,,,,,2022-12-01 23:02:00.0,숙박업(생활),,,
171,호텔 컬리넌 왕십리,서울특별시 성동구 도선동 86,서울특별시 성동구 무학로2길 47 (도선동),37.5626480372113,127.034809476118,20140414,,1,,,,,2021-12-08 23:01:00.0,관광호텔,,,
172,HOTEL KOTA(호텔코타),,"서울특별시 종로구 종로 294, 4층 (창신동)",37.5712625089941,127.010715368227,20150128,,3,20221114,,,,2021-10-31 23:06:00.0,일반호텔,,,
173,온천 모텔,"서울특별시 영등포구 영등포동3가 21-2 (3층,4층)","서울특별시 영등포구 영중로4길 9-2 (영등포동3가,(3층,4층))",37.5174153444238,126.907543939792,20030226,,1,,,,,2021-12-08 23:07:00.0,여관업,,,
174,녹은 모텔,서울특별시 종로구 낙원동 92,서울특별시 종로구 삼일대로26길 10 (낙원동),37.5730482305613,126.988739997184,2006-03-30,,1,,,,,2022-12-02 00:09:00.0,여관업,,,
175,어니언(onion),서울특별시 용산구 동빙고동 162-2,서울특별시 용산구 서빙고로 295 (동빙고동),37.5211172850885,126.996026494686,19920528,,1,,,,,2021-12-06 00:08:00.0,여관업,,,
176,서초 게스트하우스K,서울특별시 서초구 방배동 437-20 (1층),서울특별시 서초구 방배천로16길 11-9 (방배동),37.4824947680262,126.983526913215,19710423,,3,20220404,,,,2021-12-04 00:07:00.0,여인숙업,,,
177,아라호텔,서울특별시 종로구 숭인동 200-36,서울특별시 종로구 난계로29길 60 (숭인동),37.5737576946775,127.019960969588,1986-09-30,,1,,,,,2022-12-02 00:04:00.0,여관업,,,
178,명신,서울특별시 중구 을지로6가 18-106번지 ,,,,19741030,,3,19970210,,,,2018-08-31 23:59:59.0,여관업,0.0,0.0,0.0
179,랑 호텔(RANG Hotel),서울특별시 중구 중림동 128-40,서울특별시 중구 청파로 431 (중림동),37.5581159384536,126.969095441404,2020-09-21,,1,,,,,2022-12-04 00:08:00.0,숙박업 기타,,,
180,영빈장,서울특별시 동작구 흑석동 102-67,서울특별시 동작구 서달로13길 5-19 (흑석동),37.507742402922,126.961965956167,19700723,,1,,,,,2021-12-04 00:08:00.0,여관업,,,
181,엘케이 호스텔,서울특별시 종로구 종로5가 214-4,서울특별시 종로구 종로 232-5 (종로5가),37.5706271087527,127.003576324655,2004-08-17,,1,,,,,2022-12-03 22:07:00.0,일반호텔,,,
182,온천장여관,서울특별시 성북구 보문동7가 22-1,서울특별시 성북구 보문로 58-3 (보문동7가),37.5809067828063,127.022156131895,19670311,,1,,,,,2021-12-06 00:09:00.0,여관업,,,
183,(주)호텔롯데L7명동,서울특별시 중구 충무로2가 62-12,서울특별시 중구 퇴계로 137 (충무로2가),37.5614055611346,126.986976104616,2016-01-12,,1,,,,,2022-12-01 22:06:00.0,관광호텔,,,
184,제이오너 호스텔,서울특별시 중구 회현동2가 42-10,"서울특별시 중구 소공로6나길 8, 1층,2층 (회현동2가)",37.5580447864609,126.983631395352,20220401,,1,,,,,2021-12-04 00:03:00.0,관광호텔,,,
185,그린파크,서울특별시 종로구 숭인동 296-23,서울특별시 종로구 종로56길 14 (숭인동),37.5725249560456,127.016437202434,20010206,,1,,,,,2021-12-06 23:07:00.0,여관업,,,
186,데이지하우스,서울특별시 중구 남대문로5가 624,"서울특별시 중구 후암로58길 21, 3층 (남대문로5가)",37.5543489921867,126.974942541392,20201015,,3,20220314,,,,2021-12-03 23:05:00.0,숙박업(생활),,,
187,아난티 앳 강남,서울특별시 강남구 논현동 74-6,"서울특별시 강남구 논현로 734, 지하2층~지상11층 (논현동)",37.5175465879491,127.029533933539,20220608,,1,,,,,2021-12-05 23:00:00.0,관광호텔,,,
188,호텔 그레이스리 서울,서울특별시 중구 남대문로4가 17-19,서울특별시 중구 세종대로12길 12 (남대문로4가),37.5616267501713,126.976921027876,20180823,,1,,,,,2021-12-03 22:02:00.0,관광호텔,,,
189,(주)꼬모까사,서울특별시 중구 인현동1가 158,"서울특별시 중구 충무로 24, 3~4, 6~10, 12~17층 (인현동1가)",,,2021-04-26,,1,,,,,2022-12-01 23:05:00.0,숙박업(생활),,,
190,오요호스텔 명동 3,서울특별시 중구 명동2가 4-2,"서울특별시 중구 명동10길 35-20, 4,5층 (명동2가)",,,20190201,,1,,,,,2021-12-05 23:00:00.0,여관업,,,
191,르코지,서울특별시 중구 남대문로5가 17-2,서울특별시 중구 세종대로 24-1 (남대문로5가),37.5585209633904,126.974486847876,2015-12-28,,1,,,,,2022-12-01 23:09:00.0,여관업,,,
192,오요호스텔 명동 1,서울특별시 중구 명동2가 32-2 3~4층,"서울특별시 중구 명동8길 21-7, 3~4층 (명동2가)",37.5629157785479,126.985167943232,20160415,,1,,,,,2021-12-05 23:00:00.0,일반호텔,,,
193,(주)호텔롯데 롯데시티호텔명동,서울특별시 중구 장교동 22-4,서울특별시 중구 삼일대로 362 (장교동),37.5669486979331,126.988088144293,2016-01-07,,1,,,,,2022-12-01 22:06:00.0,관광호텔,,,
194,오요호스텔 동대문1,서울특별시 종로구 효제동 233-3,"서울특별시 종로구 대학로2길 25-2, 2-4층 (효제동)",37.5716611820872,127.003540037579,19860203,,1,,,,,2021-12-05 23:00:00.0,여관업,,,
195,브라운도트 역삼,서울특별시 강남구 역삼동 677-16,"서울특별시 강남구 테헤란로37길 13-5, 지상1층~11층 (역삼동)",37.5028451432202,127.040286199577,20220321,,1,,,,,2021-12-05 23:02:00.0,일반호텔,,,
196,토이 게스트하우스,서울특별시 종로구 창신동 457-11,서울특별시 종로구 종로52길 18-6 (창신동),37.5713072086067,127.013274766772,19690619,,1,,,,,2021-11-01 23:08:00.0,여인숙업,,,
197,스테이코,서울특별시 용산구 용산동3가 1-57,서울특별시 용산구 한강대로62나길 16-13 (용산동3가),37.534199201614,126.974840442712,19650302,,1,,,,,2021-12-05 23:02:00.0,여관업,,,
198,골든모텔,서울특별시 강서구 화곡동 936-3,서울특별시 강서구 곰달래로16길 26 (화곡동),37.5290061413684,126.840107264712,2022-09-23,,3,2023-03-16,,,,2022-12-02 23:08:00.0,여관업,,,
199,에덴장,서울특별시 중랑구 상봉동 88-72,서울특별시 중랑구 봉우재로33길 82 (상봉동),37.5954717530244,127.089825763637,19880930,,1,,,,,2021-12-05 23:06:00.0,여관업,,,
200,렉스관광호텔,서울특별시 강남구 논현동 18-2,서울특별시 강남구 강남대로 588 (논현동),37.5143684033869,127.020531849716,20040217,,1,,,,,2021-12-05 23:07:00.0,관광호텔,,,
201,한블레싱(Hanblessing),서울특별시 중구 남대문로5가 624,"서울특별시 중구 후암로58길 21, 3,4층 (남대문로5가)",,,20200728,,1,,,,,2021-12-08 00:07:00.0,숙박업(생활),,,
202,신라스테이 마포,서울특별시 마포구 도화동 570,"서울특별시 마포구 마포대로 83 (도화동, 신라스테이마포 )",37.5428764511925,126.949701420335,20150831,,1,,,,,2021-12-04 00:01:00.0,관광호텔,,,
203,호텔 퍼스트스테이 명동(Hotel firststay myeongdong),서울특별시 중구 태평로2가 70-2,서울특별시 중구 세종대로 66 (태평로2가),37.5621446807267,126.976654434183,20030725,,1,,,,,2021-12-05 23:09:00.0,여관업,,,
204,호텔 룩홈(Look Home),서울특별시 중구 남산동2가 27-12,서울특별시 중구 퇴계로20길 32-10 (남산동2가),37.5583624964583,126.985866247213,2018-05-11,,1,,,,,2022-12-01 23:02:00.0,숙박업 기타,,,
205,썬모텔,서울특별시 관악구 신림동 1423-6,서울특별시 관악구 봉천로12길 55 (신림동),,,20150420,,3,20220421,,,,2021-12-03 22:03:00.0,여관업,,,
206,호텔 행복,서울특별시 종로구 창신동 459-14,서울특별시 종로구 종로48길 29-2 (창신동),37.5713467783904,127.012294144612,20010921,,1,,,,,2021-12-08 22:08:00.0,여인숙업,,,
