,사업장명,관광숙박업상세명,건물용도명,지번주소,도로명주소,위도,경도,객실수,시설면적,시설규모,인허가일자,인허가취소일자,영업상태코드,폐업일자,휴업시작일자,휴업종료일자,재개업일자,데이터갱신일자
589,호텔 더 캐슬(방이1),관광호텔업,숙박시설,서울특별시 송파구 방이동 36-16번지 호텔 더 캐슬 ,"서울특별시 송파구 올림픽로32길 7, 호텔 더 캐슬 (방이동)",37.5154714013122,127.109071193819,63.0,2806.76,2807.0,20200102,,1,,,,,2020-02-16 02:40:00.0
590,인터컨티넨탈 서울 코엑스,,,서울특별시 강남구 삼성동 159,"서울특별시 강남구 영동대로 511 (삼성동, 트레이드타워)",37.5125211887102,127.058819250731,,,,19990921,,1,,,,,2021-12-07 22:00:00.0
591,소피텔 앰배서더 서울 호텔 앤 서비스드 레지던스(가족호텔),가족호텔업,숙박시설,서울특별시 송파구 신천동 29-1 KT송파타워 ,"서울특별시 송파구 잠실로 209, KT송파타워 (신천동)",37.513101157342,127.103433202893,160.0,74200.51,74201.0,20210929,,1,,,,,2021-10-01 00:22:48.0
592,소피텔 앰배서더 서울 호텔 앤 서비스드 레지던스(관광호텔),관광호텔업,숙박시설,서울특별시 송파구 신천동 29-1 KT송파타워 ,"서울특별시 송파구 잠실로 209, KT송파타워 (신천동)",37.513101157342,127.103433202893,403.0,74200.51,74201.0,20210929,,1,,,,,2021-10-01 00:22:48.0
593,호텔인피니,관광호텔업,호텔,서울특별시 송파구 삼전동 180-3번지 ,"서울특별시 송파구 백제고분로 268 (삼전동, 세경빌딩)",37.5022049395424,127.096082059553,40.0,1463.34,1463.0,20151224,,1,,,,,2020-02-16 02:40:00.0
594,주식회사 딜라이트 호텔,관광호텔업,,서울특별시 송파구 방이동 36-5번지 ,"서울특별시 송파구 오금로11길 21-9 (방이동, 대신파크)",37.5153881873915,127.109321617529,71.0,2349.0,2349.0,20161223,,1,,,,,2020-02-16 02:40:00.0
595,HOTEL 2.4,관광호텔업,,서울특별시 송파구 방이동 49-2번지 ,"서울특별시 송파구 오금로11길 55-16 (방이동, HOTEL2.4)",37.5157501617837,127.113855614628,51.0,3181.0,3181.0,20161223,,1,,,,,2020-02-16 02:40:00.0
596,CORNER HOTEL,관광호텔업,,서울특별시 송파구 석촌동 296-8번지 ,"서울특별시 송파구 송파대로 385 (석촌동, 성룡빌딩)",37.5016370132138,127.109758909615,39.0,2166.0,2166.0,20161223,,1,,,,,2020-02-16 02:40:00.0
597,호텔 파크하비오,관광호텔업,,서울특별시 송파구 문정동 618번지 ,"서울특별시 송파구 송파대로 111 (문정동, 파크하비오)",37.4806047633012,127.12366621502,472.0,22234.0,22234.0,20170523,,1,,,,,2018-08-31 23:59:59.0
598,가락관광호텔,관광호텔업,,서울특별시 송파구 가락동 98-5번지 ,"서울특별시 송파구 송파대로28길 5 (가락동, 가락관광호텔)",37.4938852813242,127.118720942175,71.0,4838.25,4838.0,19971001,,1,,,,,2020-02-16 02:40:00.0
599,캘리포니아호텔,관광호텔업,,서울특별시 송파구 가락동 98-6번지 ,"서울특별시 송파구 송파대로28길 11 (가락동, 캘리포니아관광호텔)",37.4940943765352,127.119107217419,131.0,10601.32,10601.0,20040101,,1,,,,,2020-02-16 02:40:00.0
600,(주)파로스 관광호텔,관광호텔업,숙박시설,서울특별시 송파구 잠실동 180번지 ,"서울특별시 송파구 올림픽로10길 5 (잠실동, 파로스관광호텔)",37.5110881477866,127.08116148919,52.0,4485.52,4486.0,20121211,,1,,,,,2020-02-16 02:40:00.0
601,24게스트하우스(서울 잠실점),,,서울특별시 송파구 삼전동 47 2층 부분,"서울특별시 송파구 백제고분로22길 5, 2층 (삼전동, 한강빌딩)",37.5033032801537,127.089406703218,,,,20160719,,1,,,,,2021-12-06 23:03:00.0
602,호텔 더 캐슬(방이2),,,서울특별시 송파구 방이동 36-2,서울특별시 송파구 올림픽로32길 7-1 (방이동),37.5153482759441,127.10912349893,,,,20210622,,1,,,,,2021-12-06 22:00:00.0
603,투비인관광호텔,,호텔,서울특별시 강동구 길동 388-2번지 ,서울특별시 강동구 천중로42길 75 (길동),37.5376464152472,127.138614663086,92.0,6059.51,6060.0,20101118,,3,20190819,,,,2019-08-21 02:40:00.0
604,바고관광호텔,관광호텔업,,서울특별시 강동구 천호동 324-39 외3필지 ,서울특별시 강동구 천중로 27 (천호동),,,42.0,2571.59,2572.0,20120907,,1,,,,,2021-03-27 02:40:00.0
605,하모니관광호텔,관광호텔업,,서울특별시 강동구 길동 387-1번지 ,서울특별시 강동구 천중로40길 63 (길동),37.5382310367818,127.138108053573,81.0,2983.87,2984.0,20140724,,1,,,,,2020-02-16 02:40:00.0
606,호텔 감(HOTEL GAM),관광호텔업,,서울특별시 강동구 천호동 452-30번지 ,서울특별시 강동구 천호대로159길 22-36 (천호동),37.5384000040566,127.128669147382,37.0,1582.4,1582.0,20171226,,1,,,,,2020-02-16 02:40:00.0
607,토요코인 서울 동대문 Ⅱ,,,서울특별시 중구 광희동2가 14-1,서울특별시 중구 퇴계로 325 (광희동2가),37.5645213027663,127.007868200174,,,,20181120,,1,,,,,2021-12-05 00:08:00.0
608,발리(BALI),,,서울특별시 강동구 성내동 417-5,서울특별시 강동구 풍성로 210 (성내동),37.5290514710042,127.134907327513,,,,20030128,,1,,,,,2022-11-30 23:04:00.0
609,SM부티크호텔,,,서울특별시 동대문구 답십리동 494-5,서울특별시 동대문구 천호대로 291-1 (답십리동),37.5667197390588,127.053560681696,,,,20181228,,1,,,,,2021-12-04 23:01:00.0
